image_path,cow_id,image_count_for_this_cow,split
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4680/cattle_4680_DSCF1256.jpg,cattle_4680,19,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4680/cattle_4680_DSCF1259.jpg,cattle_4680,19,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4680/cattle_4680_DSCF1262.jpg,cattle_4680,19,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4680/cattle_4680_DSCF1263.jpg,cattle_4680,19,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4680/cattle_4680_DSCF1250.jpg,cattle_4680,19,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6702.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6703.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6704.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6729.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6701.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6730.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6699.jpg,cattle_4685,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6728.jpg,cattle_4685,11,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6727.jpg,cattle_4685,11,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6700.jpg,cattle_4685,11,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4685/cattle_4685_DSCF6705.jpg,cattle_4685,11,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0560.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0555.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0556.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0559.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0583.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0557.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0566.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0578.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0562.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0561.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0570.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0585.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0580.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0579.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0581.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0582.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0558.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0568.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0576.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0569.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0564.jpg,cattle_4686,31,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0571.jpg,cattle_4686,31,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0584.jpg,cattle_4686,31,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0567.jpg,cattle_4686,31,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0565.jpg,cattle_4686,31,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0577.jpg,cattle_4686,31,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0572.jpg,cattle_4686,31,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0573.jpg,cattle_4686,31,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0575.jpg,cattle_4686,31,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0574.jpg,cattle_4686,31,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4686/cattle_4686_DSCF0563.jpg,cattle_4686,31,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9202.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9201.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9204.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9196.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9205.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9207.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9193.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9194.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9200.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9195.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9206.jpg,cattle_4716,16,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9197.jpg,cattle_4716,16,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9208.jpg,cattle_4716,16,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9198.jpg,cattle_4716,16,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9199.jpg,cattle_4716,16,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4716/cattle_4716_DSCF9203.jpg,cattle_4716,16,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8113.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8114.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8129.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8107.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8131.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8128.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8119.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8109.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8127.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8115.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8121.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8123.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8112.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8134.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8122.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8116.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8135.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8126.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8118.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8120.jpg,cattle_4733,29,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8110.jpg,cattle_4733,29,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8117.jpg,cattle_4733,29,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8130.jpg,cattle_4733,29,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8133.jpg,cattle_4733,29,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8125.jpg,cattle_4733,29,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8108.jpg,cattle_4733,29,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8124.jpg,cattle_4733,29,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8111.jpg,cattle_4733,29,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4733/cattle_4733_DSCF8132.jpg,cattle_4733,29,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0371.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0383.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0378.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0387.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0374.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0363.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0368.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0376.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0377.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0372.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0367.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0382.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0373.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0366.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0364.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0384.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0385.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0362.jpg,cattle_4739,26,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0381.jpg,cattle_4739,26,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0379.jpg,cattle_4739,26,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0375.jpg,cattle_4739,26,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0369.jpg,cattle_4739,26,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0380.jpg,cattle_4739,26,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0370.jpg,cattle_4739,26,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0386.jpg,cattle_4739,26,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4739/cattle_4739_DSCF0365.jpg,cattle_4739,26,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1509.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1504.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1501.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1502.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1511.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1499.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1506.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1510.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1503.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1500.jpg,cattle_4748,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1505.jpg,cattle_4748,15,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1498.jpg,cattle_4748,15,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1497.jpg,cattle_4748,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1507.jpg,cattle_4748,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4748/cattle_4748_DSCF1508.jpg,cattle_4748,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6730.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6728.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6727.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6732.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6729.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6731.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6782.jpg,cattle_4770,11,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6725.jpg,cattle_4770,11,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6726.jpg,cattle_4770,11,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6784.jpg,cattle_4770,11,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4770/cattle_4770_DSCF6783.jpg,cattle_4770,11,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6738.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6743.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6740.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6735.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6749.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6736.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6737.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6746.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6747.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6744.jpg,cattle_4775,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6748.jpg,cattle_4775,15,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6741.jpg,cattle_4775,15,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6745.jpg,cattle_4775,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6742.jpg,cattle_4775,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4775/cattle_4775_DSCF6739.jpg,cattle_4775,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0606.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0594.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0597.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0599.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0591.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0605.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0600.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0588.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0596.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0590.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0610.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0598.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0586.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0603.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0592.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0593.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0587.jpg,cattle_4776,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0609.jpg,cattle_4776,25,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0602.jpg,cattle_4776,25,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0601.jpg,cattle_4776,25,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0604.jpg,cattle_4776,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0608.jpg,cattle_4776,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0607.jpg,cattle_4776,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0595.jpg,cattle_4776,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4776/cattle_4776_DSCF0589.jpg,cattle_4776,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0753.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0762.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0749.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0748.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0758.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0757.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0752.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0751.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0756.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0760.jpg,cattle_4804,15,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0761.jpg,cattle_4804,15,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0750.jpg,cattle_4804,15,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0754.jpg,cattle_4804,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0759.jpg,cattle_4804,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4804/cattle_4804_DSCF0755.jpg,cattle_4804,15,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4819/cattle_4819_DSCF9446.jpg,cattle_4819,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4819/cattle_4819_DSCF9443.jpg,cattle_4819,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_4819/cattle_4819_DSCF9456.jpg,cattle_4819,18,train
